-0.16386692,-0.059428837
0.023879705,0.1676223
0.030263495,-0.14466994
-0.14803645,0.0021786296
-0.1632651,-0.10452773
-0.16009633,-0.17243372
-0.06166922,0.12315047
-0.033225283,0.020334525
0.09577003,-0.009663902
0.026007071,-0.13196567
-0.12165332,0.119066074
0.05208366,-0.110216364
0.104613945,-0.21640114
-0.010807544,-0.05541668
-0.14293617,-0.21910986
-0.20436488,-0.06529512
0.10487419,-0.22414868
0.17835312,0.10454225
-0.1492529,-0.056919597
0.02108148,-0.035203822
-0.15226264,-0.07299486
0.0978195,0.14774467
0.19493718,0.039096758
0.1056758,-0.085854486
-0.104664735,0.07673637
0.19300124,-0.15917715
0.22760712,-0.034118168
0.23043212,0.08327792
-0.24739036,0.1522164
0.19941837,-0.21258408
-0.06289564,0.0023412218
-0.2340035,0.21154507
-0.14714842,-0.068380296
0.19327982,-0.14274701
0.2112557,-0.10818695
0.10478231,0.100238115
0.04349052,0.051734235
0.24303383,0.09340981
-0.21008371,-0.09240243
0.076421805,0.05380662
-0.008206699,0.14900547
-0.04794914,-0.24992597
0.01627532,-0.19088724
-0.19267423,0.22115599
-0.17103146,-0.036742825
-0.17296155,-0.22241291
-0.19261165,-0.2096169
0.04764473,0.0880621
-0.18108055,0.217152
0.16311648,0.23214701
0.23971012,0.004158449
0.23944595,0.20663023
-0.037321925,-0.13762
-0.055076595,-0.008101085
-0.018103365,-0.07536863
-0.03948178,0.12239695
-0.09836589,-0.012248984
0.17557272,-0.086259305
-0.20254101,-0.0817305
0.13200174,-0.15836468
0.09312165,0.21072449
0.11812923,0.20828733
-0.13511476,0.09542651
0.10130176,0.022117134
0.19313355,0.1789594
0.009787489,0.23008016
-0.23176639,0.06652517
-0.18835258,-0.21214887
0.15005545,0.23315366
0.14576933,-0.107530996
-0.01944779,0.16900215
0.068144634,0.23174259
0.08323096,0.22401041
0.10083213,-0.16590537
-0.080035545,0.10689209
0.15963125,-0.039080024
0.091429204,0.23519222
-0.24287659,-0.17782044
-0.18523504,-0.19813721
0.20527335,0.1549957
-0.035193592,-0.08798942
0.13517115,-0.14940593
-0.007549631,-0.16348581
-0.012731079,-0.22509474
0.15038095,0.040600326
-0.07077697,-0.08102794
0.21098484,0.22087021
-0.1869947,-0.1948781
-0.15617992,-0.15149602
-0.13830642,0.036054682
0.19250031,0.20999439
-0.21733409,-0.09430191
0.065339856,0.10492705
0.05591605,-0.10023253
0.11395792,-0.22965111
0.12068093,-0.08727959
0.23050615,0.21776803
-0.044030555,-0.11882578
-0.11144414,0.011362895
0.23138773,0.19532822
0.24053335,-0.123471856
-0.00590919,0.16018619
-0.10989976,0.053423926
-0.023424389,-0.040131275
-0.21171595,0.13778995
-0.13700531,-0.018181482
0.18413499,-0.13004582
-0.05153246,0.1602756
0.0022202313,0.058829334
0.1267898,-0.15998606
-0.09045487,0.18109787
0.13588896,-0.12594618
0.24172932,0.21939142
0.1460491,0.029551303
0.03069078,-0.22922288
0.14823039,-0.24097066
-0.10652721,0.057323933
0.115528,0.18895109
-0.007524639,0.21948977
-0.0032026782,-0.17050979
-0.22019413,-0.24320939
0.10339796,0.047606606
-0.11020815,-0.0064994767
-0.16935831,-0.22528523
-0.11227805,0.0365374
0.008023194,0.052767996
-0.19663067,0.24680528
0.08568227,0.24854548
-0.1268585,0.24172944
-0.21651617,0.24272828
0.07840626,-0.090841316
-0.11085958,0.23708567
0.102515206,0.045082923
0.025862344,-0.20547901
-0.17717007,0.15282711
0.13819359,0.21698262
-0.18556099,0.14190315
-0.17189333,-0.087744
0.20165607,0.115994155
-0.1339014,0.09118818
-0.011675353,-0.17839217
-0.090593,0.17769338
0.028294,0.023788009
0.0709446,0.027367026
-0.2029424,0.110159196
-0.0026556847,0.043869607
-0.19748883,-0.23724063
-0.1143581,0.108231656
0.019252507,-0.054755546
0.14469789,-0.14580177
-0.10591341,-0.22179018
0.058494862,0.022763828
0.1183453,0.082131244
-0.20331578,-0.19376741
0.19330557,0.14461432
0.023911415,0.118664704
-0.1582191,-0.19837302
0.10047365,0.115153424
0.0050397674,0.20185605
0.010830511,-0.17930911
0.2403501,0.1910713
0.0023231637,-0.031182958
0.12943232,0.04661557
0.059120003,-0.16170762
0.09873364,0.22812259
0.2237418,-0.008936869
-0.054242495,0.15512462
0.0014186095,-0.24481857
-0.1724263,0.118482545
-0.056719217,-0.1485184
-0.07783643,-0.11744509
-0.12184492,0.10022327
-0.17063493,0.09456453
-0.232959,0.027891604
0.09623575,-0.16975187
-0.106264144,0.021368043
0.16234265,-0.109302476
-0.13804364,-0.17042673
-0.091312096,0.018480748
0.10780147,-0.2367997
0.086310305,0.17473218
-0.199078,0.08412206
0.10851934,0.007032806
0.09759252,0.09482262
-0.026063591,0.234598
0.10187523,-0.19541137
0.23381788,-0.064931005
-0.050665285,-0.11906777
-0.24129604,0.11002961
0.21033722,0.106167465
-0.1377002,-0.1430648
0.13863361,-0.22306804
0.18245833,-0.010322238
-0.06887765,-0.044357877
-0.12394315,0.14272037
0.21862267,0.115691416
0.08110629,0.21335591
-0.24196877,0.21841943
-0.13716067,-0.24680966
-0.18452533,-0.2087436
0.12159107,-0.18843235
-0.14483872,0.18469918
-0.13686657,0.15094689
0.15908436,0.023833398
0.02943717,0.23904538
-0.10101584,-0.009405681
-0.04516012,-0.09573086
0.014430996,0.08672297
0.20362611,-0.18598844
-0.07325643,0.14915258
0.2098825,0.027061455
0.022774823,-0.24797235
-0.11787982,-0.1799671
-0.040962003,-0.045389824
-0.16749918,0.12739022
0.1066206,0.1262354
0.00843184,0.028725954
-0.11878917,0.003834154
-0.061046604,-0.20802537
-0.15487751,-0.06554248
-0.17364486,0.028178146
0.16076027,-0.112912975
0.11523099,-0.1539296
0.038233176,0.11713252
0.13616306,-0.13650613
0.11958173,-0.17274031
0.06443966,0.021978207
0.010917128,0.22929859
-0.19166978,0.1788234
0.13439721,-0.046788257
0.15781023,0.043898217
0.08990524,-0.014196989
-0.036250595,-0.156336
0.011365084,0.19007504
-0.17539379,0.14688396
-0.036451187,-0.10187763
0.1115207,-0.17716059
-0.24872456,0.14303368
-0.12978636,-0.21012735
0.07934525,0.13235432
-0.17265822,-0.14461006
-0.06315371,0.021095745
0.07129759,0.14345606
0.08328196,0.17939606
-0.05356293,-0.006430362
0.06357687,0.09548782
0.16517608,-0.10337227
0.14398141,0.22076036
-0.1135411,-0.09885796
-0.13460048,0.13486071
0.15284124,0.15747552
0.14618798,0.14909238
0.0175987,-0.10542837
-0.07415058,0.033248037
0.20654772,0.04879062
-0.108122565,-0.123191
-0.061223835,-0.15636052
0.06378085,-0.113087654
0.11452584,-0.24115133
-0.23861393,-0.20615888
0.04741546,-0.21847837
0.034838565,0.16284396
-0.0067271637,-0.11931335
0.16259322,0.010861344
0.15832902,-0.16727605
0.012310017,-0.08598859
0.031350184,-0.08522842
-0.15919541,0.16092594
0.2150819,-0.24757433
0.18909918,-0.24019007
0.14332587,-0.02280697
-0.24698244,-0.0055727353
0.15938817,-0.117699206
-0.088528164,0.11774451
-0.030141668,-0.15402249
0.18979679,-0.21051434
-0.0005717022,-0.08413003
-0.006985952,-0.04266636
-0.028211094,-0.026524462
0.24265142,0.16875063
0.09686733,0.12169316
-0.14128968,0.011904634
-0.24140051,0.23155199
-0.14374837,-0.17056909
0.049702264,-0.0029610456
0.016754154,0.030325381
0.1402595,0.13653594
-0.02765827,-0.08233737
-0.18322174,-0.19202805
0.0989908,0.081754945
-0.06485449,0.19840275
-0.028305475,0.010945973
-0.02464703,0.23250364
0.15514427,0.20337817
-0.017996568,-0.09525476
0.0697289,-0.10293978
0.20884177,-0.24409842
-0.22550881,0.14711744
-0.20197456,-0.18661788
-0.05520292,0.10723068
0.0667509,0.18836825
-0.22921182,0.11986946
-0.104204156,-0.14711295
-0.051746648,-0.066023044
-0.10107301,0.13473098
-0.15055956,-0.1371944
0.24480394,-0.24741454
0.14660679,0.19854
-0.024339076,-0.024812646
0.16986968,0.06254032
-0.2016058,0.11845029
0.14808987,-0.12106313
-0.06852431,-0.11179831
0.16228035,-0.20284604
0.14980307,-0.07894449
0.10250554,-0.24892706
-0.07119914,0.110652775
-0.15782769,0.1883666
-0.09958305,0.23035768
-0.13013108,-0.20363568
-0.019763567,0.042166196
0.12213493,0.001876728
0.1307312,0.1584689
0.10603738,-0.13678412
-0.0577014,-0.2052281
-0.13530786,-0.12796582
0.16698526,-0.24106497
-0.059424285,0.039477807
-0.07710947,0.21034731
0.12158686,-0.17785789
0.1497387,-0.19563396
0.13468519,0.000886464
-0.11830559,0.22547506
-0.12230092,0.1947592
0.2277697,0.0044152723
-0.041629236,-0.017323863
-0.21946967,-0.05114386
-0.18104358,0.17459063
0.20859662,0.2192745
0.21520661,-0.004601214
0.005708626,-0.16137035
0.02831451,0.19764078
-0.16982672,0.03517776
-0.21210206,-0.10479405
0.23627213,-0.04125037
0.00082910206,-0.06401512
0.119303465,-0.023149723
0.10258046,-0.23859616
0.07457496,0.18827476
-0.13107406,0.011011735
-0.114229165,0.21475254
-0.18287364,-0.100626156
0.2399998,-0.18131165
0.087985724,-0.04832922
-0.1008644,0.17006268
-0.15469459,-0.045518905
0.23150347,0.08822341
-0.17817211,0.20675184
-0.15231127,0.16025195
-0.025890037,-0.16177192
0.03529011,0.18276037
0.05549452,-0.07616626
-0.14100933,-0.16213214
-0.077108495,0.101681285
-0.009302495,0.023910573
-0.23247989,-0.10213868
0.14379314,-0.047921393
0.18270886,0.0421061
-0.045149196,0.14536296
-0.11046473,0.025623742
0.003874638,0.19677535
0.18543069,-0.1636971
-0.08706134,0.13894181
0.16986814,0.22108483
0.21613461,-0.23803875
-0.19523269,0.08165145
-0.10265853,0.21288621
-0.081088774,0.11165805
0.093072444,-0.23410675
0.14696102,-0.21195905
0.13859002,-0.1321359
0.057992373,-0.01961701
-0.029699,-0.22157402
0.24878863,-0.13576981
-0.2116919,-0.21201721
0.08469193,-0.17183098
0.12765582,-0.1000224
0.1547918,0.048267126
0.23076569,0.110756874
-0.041387286,0.034463428
-0.114861846,0.08038503
-0.22402073,0.12577702
0.18395782,0.10389757
-0.16868539,-0.09859652
-0.025118593,-0.21656436
0.19338118,-0.0058040144
0.2466231,0.043324918
-0.104146495,-0.23345539
-0.16610272,0.08954709
0.046804994,-0.013645648
0.21846649,0.15922284
-0.19948664,0.043820184
0.0035736982,-0.21881792
-0.22319616,-0.21952428
0.18004107,-0.027357955
0.2350122,-0.21271954
0.04207079,0.22841693
-0.083261356,0.029757876
0.10614004,0.026076095
0.119205445,-0.15323263
-0.012708659,-0.030303046
0.117738225,-0.19981085
-0.1979628,-0.14818071
0.16838805,0.03466679
-0.24036004,-0.017083157
0.17480233,0.23127851
-0.22323066,-0.07074979
-0.23008361,-0.1115211
0.13369668,-0.121542186
-0.24319652,-0.1051429
0.06123089,0.24486053
-0.045001008,0.070027664
-0.19311103,-0.113622166
-0.07996821,0.07064705
-0.19930822,-0.18876609
-0.1898569,0.18910171
0.0022505063,0.22998358
0.1425536,0.16410367
-0.061213322,-0.24371105
0.054554984,0.15115416
0.05262511,-0.03969887
0.00033165197,0.08176652
-0.12096662,0.19422846
0.15630706,0.09574662
0.029393528,0.1678341
0.15364008,0.24236037
0.11129957,-0.08995473
0.013966968,-0.025787154
0.025715938,0.22432621
0.2212916,0.006604792
-0.17060992,-0.031698883
-0.12935697,-0.18538588
0.027917597,0.059294622
-0.23618016,0.0923195
0.015503445,-0.23476171
-0.06275574,0.17098215
-0.07466867,-0.16186847
0.060312808,0.075944506
-0.12920323,0.052745473
-0.0111874305,-0.065987766
0.20493257,0.11588879
-0.24176654,-0.2153458
-0.09396173,0.010082809
0.056599163,-0.12569009
-0.21991022,-0.21896145
0.13923442,-0.21785948
0.060201444,-0.12412518
